C1_0	0.0225566
C1_1	0.0674304
C1_2	0.688902
C1_3	0.282334
C1_4	0.141724
C10_0	0.0168284
C10_1	0.0632486
C10_2	0.674806
C10_3	0.287525
C10_4	0.140881
C11_0	0.0169328
C11_1	0.0628225
C11_2	0.67658
C11_3	0.293177
C11_4	0.142119
C12_0	0.0180051
C12_1	0.0639302
C12_2	0.635756
C12_3	0.281911
C12_4	0.141489
C13_0	0.0164843
C13_1	0.0646706
C13_2	0.636418
C13_3	0.288041
C13_4	0.146888
C14_0	0.0159097
C14_1	0.0649707
C14_2	0.702368
C14_3	0.302315
C14_4	0.148607
C15_0	0.0243902
C15_1	0.0733372
C15_2	0.628092
C15_3	0.259411
C15_4	0.139467
C2_0	0.0230989
C2_1	0.0688417
C2_2	0.730695
C2_3	0.294008
C2_4	0.146467
C4_0	0.0188411
C4_1	0.0686604
C4_2	0.691809
C4_3	0.303584
C4_4	0.153999
C5_0	0.0197264
C5_1	0.0672417
C5_2	0.646382
C5_3	0.279551
C5_4	0.142496
C6_0	0.0215859
C6_1	0.0689376
C6_2	0.675592
C6_3	0.297848
C6_4	0.149774
C7_0	0.0186098
C7_1	0.0686685
C7_2	0.682942
C7_3	0.290782
C7_4	0.14697
C8_0	0.0264266
C8_1	0.0763256
C8_2	0.617278
C8_3	0.295003
C8_4	0.152751
C9_0	0.0174364
C9_1	0.0626463
C9_2	0.62602
C9_3	0.276571
C9_4	0.139827
